"1762786654870536583,""Wed Feb 28 21:25:38 +0000 2024"",""1"",""@fadlizon @prabowo Tidak merespon banyaknya bintang di pundak. Cuma mau merespon wajahnya @fadlizon @prabowo nampak wajah nya letih dan sepertinya .... Untuk itu istirahatlah dan banyak2 minta ampun sama Allah.... Ingat umur pak! Kita tak lebih baik dr bapak berdua "",""1762952222252683508"","""",""fadlizon"",""in"",""Prigen"",""0"",""0"",""0"",""https://x.com/fiqrach/status/1762952222252683508"",""1022865639155818498"",""fiqrach""";;;;
"1762787001030574229,""Wed Feb 28 21:25:18 +0000 2024"",""0"",""@beladomendes @gvfftj @jokowi @prabowo @airlangga_hrt @ganjarpranowo @puanmaharani_ri @NenkMonica @firman__nurhuda @satriohendri Bukan contoh pemimpin yg baik begitu untung kalah"",""1762952140224631038"","""",""beladomendes"",""in"","""",""0"",""0"",""0"",""https://x.com/benhogge7/status/1762952140224631038"",""1727485561"",""benhogge7""";;;;
"1762949574065377710,""Wed Feb 28 21:25:00 +0000 2024"",""0"",""Dia kabur ke jordan? Well he literally best friend with Jordan prince from his early military college life ! Ketika lu ditempat keruh lu mau dikocok terus apa mau endapin sedimennya dulu biar jernih. Think ! Prabowo kalah dr owi tp belio legowo"",""1762952062575198252"","""",""phd_suguru"",""in"",""📍in KSA 🇸🇦 "",""0"",""1"",""0"",""https://x.com/phd_suguru/status/1762952062575198252"",""1163132026779774978"",""phd_suguru""";;;;
"1762786654870536583,""Wed Feb 28 21:24:58 +0000 2024"",""0"",""@fadlizon @prabowo FADLI ZONK ADALAH SEORANG PENJILAT SEJATI. DARI MUKA NYA AJA UDAH JELAS BANGET TERLIHAT "",""1762952053612216764"","""",""fadlizon"",""in"","""",""0"",""0"",""0"",""https://x.com/JUSTICE_888888/status/1762952053612216764"",""1481439413532266498"",""JUSTICE_888888""";;;;
"1762787001030574229,""Wed Feb 28 21:24:09 +0000 2024"",""0"",""@hagj12 @gvfftj @jokowi @prabowo @airlangga_hrt @ganjarpranowo @puanmaharani_ri @NenkMonica @firman__nurhuda @satriohendri Udah keliatan dari awal dia ingin maju jadi capres bener kata rocky gerung"",""1762951850020700182"","""",""hagj12"",""in"","""",""0"",""0"",""0"",""https://x.com/benhogge7/status/1762951850020700182"",""1727485561"",""benhogge7""";;;;
"1762457760623648800,""Wed Feb 28 21:23:13 +0000 2024"",""0"",""@txtdaribogor Ditunggu aja bpak prabowo dilantik.. orang orang seperti ini langsung diabukan seperti rokoknya"",""1762951612220506489"","""",""txtdaribogor"",""in"","""",""0"",""0"",""0"",""https://x.com/Su94043497Wayan/status/1762951612220506489"",""1594593712193306626"",""Su94043497Wayan""";;;;
"1762951536114819212,""Wed Feb 28 21:22:54 +0000 2024"",""0"",""Di Jatuhkan Serendah²nya Dan di Angkat setinggi²nya .... Itulah cara Tuhan mengangkat derajat hambanya Selamat pak @prabowo ️ https://t.co/ETyrFOfKRA"",""1762951536114819212"",""https://pbs.twimg.com/media/GHdDFCabgAAoVyh.jpg"","""",""in"","""",""0"",""1"",""0"",""https://x.com/YossyAprilia/status/1762951536114819212"",""384686986"",""YossyAprilia""";;;;
"1652106387760234499,""Wed Feb 28 21:22:37 +0000 2024"",""1"",""@idtodayco @SevenSeasnorth @ganjarpranowo @aniesbaswedan @prabowo Kalau tidak ada sulap jelas Anis Baswedan"",""1762951463960199346"","""",""seputarbolaidn"",""in"","""",""0"",""0"",""0"",""https://x.com/SetyoKuncoro10/status/1762951463960199346"",""1467751246916292609"",""SetyoKuncoro10""";;;;
"1762792373841793480,""Wed Feb 28 21:22:26 +0000 2024"",""1"",""@EvosNobru11664 @NdrewsTjan sejauh yg saya baca ini paling goblok lu sadar ga sih pertanyaan lu bikin levelnya prabowo sama kayak pembunuh dan pemerkosa chindo? dan ya 2 2nya salah ga ada yg bilang bener salah satunya. tapi yg nyapres prabowo. pemerkosa dan pembunuh chindo itu kemana? diviralin juga aja."",""1762951415163740265"","""",""EvosNobru11664"",""in"","""",""0"",""2"",""0"",""https://x.com/faraemendimit/status/1762951415163740265"",""1545915645690122240"",""faraemendimit""";;;;
"1762951337573249027,""Wed Feb 28 21:22:07 +0000 2024"",""0"",""Bank Dunia dan Sri Mulyani kompak memberikan komentar tentang program makan siang gratis Prabowo-Gibran. Makan siang gratis menjadi salah satu program Prabowo-Gibran yang banyak dibicarakan akhir-akhir ini. https://t.co/GaSYhxpyOX https://t.co/6BoUPtePvB"",""1762951337573249027"",""https://pbs.twimg.com/media/GHdC5AZaAAApMX1.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/tinusflip/status/1762951337573249027"",""704238913158782977"",""tinusflip""";;;;
"1762789951232766248,""Wed Feb 28 21:21:57 +0000 2024"",""0"",""@narkosun Makanya pak prabowo lain kalo nganter makanan jangan suka telat biar dapat bintang 5 tapi 4 juga bagus kok yg penting tetap berjuang"",""1762951295034597564"","""",""narkosun"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/gamingtempe21/status/1762951295034597564"",""1754478951932764160"",""gamingtempe21""";;;;
"1762949574065377710,""Wed Feb 28 21:21:19 +0000 2024"",""0"",""Tanya habibie hes the smartest yet he agreed to DKP before mamil. Ngapa pas nyalon sm mega dg anies dan ganjar sbg timses prabowo ga ada ham diungkit2... prabowo oposisi 15 tahun pernah dia dijegal kpk? Bersih ! Yg lain banyak"",""1762951135843733954"","""",""phd_suguru"",""in"",""📍in KSA 🇸🇦 "",""0"",""1"",""0"",""https://x.com/phd_suguru/status/1762951135843733954"",""1163132026779774978"",""phd_suguru""";;;;
"1762713107569471613,""Wed Feb 28 21:21:06 +0000 2024"",""0"",""@ajibams @KimanTongkodu @NoviBudi78 Masak sih? berita loh sering sebut Letnan Jenderal (Purn) Prabowo Subianto. makanya bang kalau baca berita tuh OTAK DAN MATA DIGUNAIN terus baca berita sampai habis ya"",""1762951080743469266"","""",""ajibams"",""in"","""",""0"",""1"",""0"",""https://x.com/loli128062/status/1762951080743469266"",""1670307379647483904"",""loli128062""";;;;
"1762732438390968541,""Wed Feb 28 21:19:54 +0000 2024"",""1"",""@kasep4002 Benar sekali bro. Skrg tindak tanduknya sdh tdk masuk nalar akal sehat. Banyak UU yg dilanggar. Spt Prabowo pake lencana presiden. Pdhal blm ada pengumuman sbg pemenang pilpres. Pemberian pangkat Jendral Kehormatan yg dlm aturan TNI tdk ada. Apalg Prabowo pecatan TNI.."",""1762950779034628551"","""",""kasep4002"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/ANDALASHUSNI/status/1762950779034628551"",""432189035"",""ANDALASHUSNI""";;;;
"1762710676697751782,""Wed Feb 28 21:19:46 +0000 2024"",""0"",""@MataNajwa Perasaan saya kok gimana lihat video tersebut. Sama sekali gak nyaman. Apakah kalian sama?"",""1762950744066699592"","""",""MataNajwa"",""in"","""",""0"",""0"",""0"",""https://x.com/BudhiPrabowo7/status/1762950744066699592"",""1604229382536859649"",""BudhiPrabowo7""";;;;
"1762950682636926989,""Wed Feb 28 21:19:31 +0000 2024"",""174"",""Jadi logikanya tuh gini. Kalau orang membelot dari Prabowo orang itu yang disebut pengkhianat. Tapi kalau orang membelot dari Megawati Megawatinya yang disebut orang jahat. Karena perempuan memang diciptakan untuk bertanggung jawab atas kesalahan para laki-laki. Gitu kan?"",""1762950682636926989"","""","""",""in"","""",""3"",""1"",""57"",""https://x.com/jorgianaaa/status/1762950682636926989"",""162039709"",""jorgianaaa""";;;;
"1762614223820169298,""Wed Feb 28 21:19:16 +0000 2024"",""0"",""@DoankWarto Secara nominal utang Prabowo ke Jokowi 450 Triliun (dana Bansos dan BLT yg dijadikan senjata serangan fajar jelang Pemilu)"",""1762950619277750537"","""",""DoankWarto"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/SaifuddinSay/status/1762950619277750537"",""1325585170146062336"",""SaifuddinSay""";;;;
"1762950298874839170,""Wed Feb 28 21:17:59 +0000 2024"",""0"",""Tidak benar Prabowo itu dipecat pada tahun 1998. Surat Kepres Indonesia tahun 1998 memberhentikan dengan hormat Letnan Jenderal Prabowo Subianto dengan ucapan terima kasih atas jasa-jasanya bagi bangsa dan negara Indonesia. https://t.co/5MkUoMfqQW"",""1762950298874839170"",""https://pbs.twimg.com/media/GHdB9C8a8AAtFZw.jpg"","""",""in"",""Israel"",""0"",""0"",""0"",""https://x.com/dediapmin/status/1762950298874839170"",""333908090"",""dediapmin""";;;;
"1762950240427266313,""Wed Feb 28 21:17:46 +0000 2024"",""1"",""KAPAN @prabowo keanggotaan nya diaktifkanlagi oleh @Puspen_TNI setelah dipecat DNG T I D A K H OR MA T DARI TNI KOK BISA MEMAKAI PAKAIAN TNI AKTIF ? USULAN PANGKAT KEHORMATAN UTK PRABOWO SEPERTINYA TIDAK MURNI DARI@TNI TAPI MUNGKIN PERMINTAAN @jokowi pada panglima TnI"",""1762950240427266313"","""","""",""in"",""Majidilharam 2025"",""0"",""0"",""1"",""https://x.com/hm_dermawanzain/status/1762950240427266313"",""1388985354"",""hm_dermawanzain""";;;;
"1762614223820169298,""Wed Feb 28 21:17:32 +0000 2024"",""0"",""@DoankWarto Termasuk juga abah Yaman sama Prabowo "",""1762950183778975923"","""",""DoankWarto"",""in"","""",""0"",""0"",""0"",""https://x.com/pejalan_indah/status/1762950183778975923"",""1426421419798196231"",""pejalan_indah""";;;;
"1762949991793107446,""Wed Feb 28 21:16:46 +0000 2024"",""2"",""Suara Prabowo-Gibran 77 74% dari 823.236 data semakin jauh meninggalkan dua pasangan calon lain Rabu (28/2/2024) pukul 19:00 WIB Tempat Pemungutan Suara (TPS) telah tertampung masuk Salam Dua Jari #PrabowoGibran Berikut Rincian beritanya : Suara Pragib : 75.305.140 atau https://t.co/4OuQK7dlMF"",""1762949991793107446"",""https://pbs.twimg.com/media/GHdBq0NbUAAnDzu.jpg"","""",""in"",""𝙅𝙖𝙠𝙖𝙧𝙩𝙖"",""0"",""0"",""0"",""https://x.com/Alie_Fahnoor/status/1762949991793107446"",""1121831857098641408"",""Alie_Fahnoor""";;;;
"1762949942115778949,""Wed Feb 28 21:16:34 +0000 2024"",""0"",""Presiden Jokowi Tegaskan Pangkat Istimewa Prabowo Subianto Sesuai UU https://t.co/o9l2Fcymiy #Jakarta #News #BeritaJakarta #Menhan #MenteriPertahanan"",""1762949942115778949"","""","""",""in"",""Bali, Indonesia"",""0"",""0"",""0"",""https://x.com/balipuspanews/status/1762949942115778949"",""798478258119405568"",""balipuspanews""";;;;
"1762949574065377710,""Wed Feb 28 21:15:07 +0000 2024"",""0"",""Banget gw ga ngerti orang yg menganggap dosa ORBA adl dosanya prabowo seolah2 jenderal dg pangkat lebih tinggi ga ada soeharto ga ada dg batalion plg banyak belio hatinya ttp merah putih kalo tamak kuasa udah ancur 98 berdarah2... (bsmbung)"",""1762949574065377710"","""","""",""in"",""📍in KSA 🇸🇦 "",""0"",""1"",""0"",""https://x.com/phd_suguru/status/1762949574065377710"",""1163132026779774978"",""phd_suguru""";;;;
"1762672257888075814,""Wed Feb 28 21:13:36 +0000 2024"",""0"",""@RioHerman327 @abiafki @ferrykoto Setelah dinonaktifkan ya? Mungkin bisa searching dengan keyword Prabowo penyelamat TKI "",""1762949193331814617"","""",""RioHerman327"",""in"","""",""0"",""0"",""0"",""https://x.com/j_zamhari/status/1762949193331814617"",""1325060220146475008"",""j_zamhari""";;;;
"1762713586387005497,""Wed Feb 28 21:12:50 +0000 2024"",""0"",""@gebethcalled @mbahjhojho Masa pemecatan prabowo itu pas zaman presiden habibie"",""1762949000611893263"","""",""gebethcalled"",""in"","""",""0"",""0"",""0"",""https://x.com/FXaviera51048/status/1762949000611893263"",""1704413833539010560"",""FXaviera51048""";;;;
"1762507774267949198,""Wed Feb 28 21:12:14 +0000 2024"",""0"",""@H4T14K4LN4L42 @jokowi @prabowo Wkwkw kocak "",""1762948850329989161"","""",""H4T14K4LN4L42"",""in"",""Semarang, Jawa Tengah"",""0"",""0"",""0"",""https://x.com/niartstudio/status/1762948850329989161"",""3316832681"",""niartstudio""";;;;
"1762947978095100267,""Wed Feb 28 21:08:46 +0000 2024"",""0"",""Dahsyat Kampanye Demokrat di Morowali Sulawesi Tengah Menangkan Demokrat Menangkan Prabowo ️. hma PDemokrat AgusYudhoyono PD Bareng AHY https://t.co/1jXbOAwlPr"",""1762947978095100267"",""https://pbs.twimg.com/ext_tw_video_thumb/1753347513581776896/pu/img/5q2OQYB9pjE0YSb4.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947978095100267"",""2757822406"",""deriskyafriza""";;;;
"1762940063082807674,""Wed Feb 28 21:08:44 +0000 2024"",""1"",""@Opa_Lagi_Jalan2 @jokowi @prabowo Senyuman pahitnya jokowi sgt jelas kelihatan karna terintimidasi gemoy"",""1762947968939049305"","""",""Opa_Lagi_Jalan2"",""in"","""",""0"",""1"",""0"",""https://x.com/SomarwaneSefnat/status/1762947968939049305"",""1473934274768216068"",""SomarwaneSefnat""";;;;
"1762947954162520474,""Wed Feb 28 21:08:40 +0000 2024"",""0"",""Demokrat bersama Prabowo !!. on_ AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/n95IVJAU59"",""1762947954162520474"",""https://pbs.twimg.com/ext_tw_video_thumb/1752992678583865344/pu/img/pYRMZk0Mvpdc_EA8.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947954162520474"",""2757822406"",""deriskyafriza""";;;;
"1762947905898627203,""Wed Feb 28 21:08:29 +0000 2024"",""0"",""..Kampanye akbar di Stadion Gajayana jadi bukti Partai Demokrat all in Prabowo. hxe AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/t9tGiTTwHh"",""1762947905898627203"",""https://pbs.twimg.com/media/GFPXgpdbgAAsxC7.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947905898627203"",""2757822406"",""deriskyafriza""";;;;
"1762757681604141091,""Wed Feb 28 21:08:14 +0000 2024"",""1"",""@ferrykoto @Don_R0mantiko Prabowo selalu (sebanyak 2 kali) mangkir ketika dipanggil oleh Komnas HAM. Emangnya gampang nanyain para jenderal ?"",""1762947844602745296"","""",""ferrykoto"",""in"","""",""0"",""1"",""0"",""https://x.com/Antonys2333/status/1762947844602745296"",""1738723070716616704"",""Antonys2333""";;;;
"1762947770783326424,""Wed Feb 28 21:07:57 +0000 2024"",""0"",""Ketika Pak Prabowo menyebutkan berbagai prestasi Ketum AHY di hadapan ribuan audiens di Semarang.. l_] AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/1YTGz4WVd2"",""1762947770783326424"",""https://pbs.twimg.com/amplify_video_thumb/1751576493166329856/img/tgsNYiZTWUpYBc5y.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947770783326424"",""2757822406"",""deriskyafriza""";;;;
"1762840903348306288,""Wed Feb 28 21:07:54 +0000 2024"",""0"",""@fahiraidris @prabowo Unfollow ...BLOK ... KELARIN orang2 kaya gini jangan ada di barisan PEJUANG"",""1762947760733770058"","""",""fahiraidris"",""in"",""Jakarta Capital Region, Indone"",""0"",""0"",""0"",""https://x.com/MILLENNIAL2024/status/1762947760733770058"",""1522100706508824577"",""MILLENNIAL2024""";;;;
"1762947757348975077,""Wed Feb 28 21:07:53 +0000 2024"",""0"",""AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. ov^ PDemokrat AgusYudhoyono PD Bareng AHY https://t.co/VQgQAlQD6E"",""1762947757348975077"",""https://pbs.twimg.com/media/GE_XGTbbMAAKp1T.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947757348975077"",""2757822406"",""deriskyafriza""";;;;
"1762947730857660502,""Wed Feb 28 21:07:47 +0000 2024"",""0"",""Kampanye akbar di Stadion Gajayana jadi bukti Partai Demokrat all in Prabowo. hxe AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/t9tGiTTwHh"",""1762947730857660502"",""https://pbs.twimg.com/media/GFPXgpdbgAAsxC7.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947730857660502"",""2757822406"",""deriskyafriza""";;;;
"1762733958796894287,""Wed Feb 28 21:07:37 +0000 2024"",""1"",""@SINDOnews @Miduk17 @Gerindra @jokowi @PartaiSocmed @prabowo mohon pencerahan x"",""1762947686767214887"","""",""SINDOnews"",""in"","""",""0"",""0"",""0"",""https://x.com/shirosin79/status/1762947686767214887"",""1450450814145728512"",""shirosin79""";;;;
"1762947673630601717,""Wed Feb 28 21:07:34 +0000 2024"",""0"",""Manado torang GASS!! Demokrat Bersama Prabowo-Gibra️. _ao PDemokrat AgusYudhoyono PD Bareng AHY https://t.co/8IYBO8QY9Z"",""1762947673630601717"",""https://pbs.twimg.com/amplify_video_thumb/1753728302584573952/img/b8zmTocamP1XI3C_.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947673630601717"",""2757822406"",""deriskyafriza""";;;;
"1762947615191351497,""Wed Feb 28 21:07:20 +0000 2024"",""0"",""SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. q\_ AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/eWdrPAJ0V2"",""1762947615191351497"",""https://pbs.twimg.com/media/GFJ6UwZboAAYHDa.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947615191351497"",""2757822406"",""deriskyafriza""";;;;
"1761729805329043675,""Wed Feb 28 21:07:18 +0000 2024"",""2"",""@fs_andika @HeryIdris5 @ArkanantaDevan @tvOneNews @mohmahfudmd @ganjarpranowo @aniesbaswedan @prabowo Buat saya penilaian thd Jokowi tak berubah";《Merusak Demokrasi》. Catat bagi Mayoritas Pendukung 03《Memperjuangkan &amp;" mengungkapkan hal yg Benar adalah Keharusan》. Kebenaran bisa kalah tapi Tidak Pernah Salah. Menang Kalah hal lain takdir harus diterima dg ikhlas."",""1762947609491362299"","""",""fs_andika"",""in"",""Jakarta Capital Region, Indone"",""1"",""2"",""1"",""https://x.com/CeciliaSuwanda1/status/1762947609491362299"",""899597703058817024"",""CeciliaSuwanda1""";;
"1762871881391301046,""Wed Feb 28 21:07:18 +0000 2024"",""4"",""@zarryhendrik Akan ditinggikan Tuhan orang yang merendahkan dirinya ️ Proficiat Jendral Presiden @prabowo subianto djojohadikusumo"",""1762947607306117537"","""",""zarryhendrik"",""in"",""South Jakarta"",""0"",""1"",""0"",""https://x.com/DonTimoteo1902/status/1762947607306117537"",""76391202"",""DonTimoteo1902""";;;;
"1762947604479132088,""Wed Feb 28 21:07:17 +0000 2024"",""0"",""Terlihat dengan setia pak SBY presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. `ep PDemokrat AgusYudhoyono PD Bareng AHY https://t.co/9tOvLGtEEN"",""1762947604479132088"",""https://pbs.twimg.com/media/GF9XLRubUAAFVgl.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947604479132088"",""2757822406"",""deriskyafriza""";;;;
"1762947593863352607,""Wed Feb 28 21:07:15 +0000 2024"",""0"",""Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. \]v AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/EhC62iYsPN"",""1762947593863352607"",""https://pbs.twimg.com/media/GF9YEGhbsAAKE8R.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947593863352607"",""2757822406"",""deriskyafriza""";;;;
"1762947561021956469,""Wed Feb 28 21:07:07 +0000 2024"",""0"",""Menutup masa kampanye @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. jz` AgusYudhoyono PDemokrat PD Bareng AHY https://t.co/nNvhCtqJei"",""1762947561021956469"",""https://pbs.twimg.com/ext_tw_video_thumb/1756201001139466240/pu/img/0BrS1UvuF2xLl_2l.jpg"","""",""in"",""Salawu, Indonesia"",""0"",""0"",""0"",""https://x.com/deriskyafriza/status/1762947561021956469"",""2757822406"",""deriskyafriza""";;;;
"1762660084604407933,""Wed Feb 28 21:07:02 +0000 2024"",""0"",""@indiratendi @svngtaehoon Kirain maksudnya lagi ngatain orang orang itu dengan sebutan satwa liar."",""1762947540461510942"","""",""indiratendi"",""in"","""",""0"",""0"",""0"",""https://x.com/prabowow_/status/1762947540461510942"",""882454974"",""prabowow_""";;;;
